today,latitude,longitude,ip,type,tpm,tpm_type,informants
8/12/15,2.336896,42.282475,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735532,45.202091,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.336768,42.286423,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.800033,42.548172,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.800065,42.544438,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.799672,42.545288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.336756,42.288185,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735259,45.20533,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,5.033598,46.819462,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.164798,45.160767,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735928,45.203121,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,5.200063,45.525381,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.736034,45.199905,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.335418,42.289521,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735415,45.201061,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.337138,42.286657,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.801404,41.084839,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.338494,42.284409,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,6.228617,46.324585,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.337068,42.288139,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.146155,45.118664,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.800237,42.547485,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,2.619423,44.894053,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,3.800205,42.5474,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/12/15,4.735019,45.206554,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.800098,42.547614,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.6554,44.923531,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.145968,45.119156,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,5.030664,46.819977,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.79998,42.544438,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.800076,42.544567,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.79857,42.546364,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.799908,42.54461,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.800079,42.547786,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.147387,45.123344,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.337282,42.285908,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.619291,44.893023,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.142282,45.113093,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.619495,44.893367,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.618906,44.894011,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.734083,45.20636,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,5.308538,45.88042,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.145426,45.12038,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.619206,44.893281,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.797022,42.547668,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.142197,45.098931,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.735746,45.203293,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.142186,45.099017,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.735275,45.20295,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.800026,42.547786,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.734377,45.204494,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.799894,42.544524,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.134104,45.124329,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.799905,42.547915,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.61912,44.893796,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.800076,42.547528,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.799951,42.548129,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.735691,45.203682,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.648732,44.864013,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.619509,44.893581,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.736045,45.205696,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.800228,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.796748,42.546021,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.734847,45.206383,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.335672,42.289049,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.619249,44.893453,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.146439,45.118641,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.619077,44.89371,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.618863,44.89371,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.619238,44.894526,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.799169,42.548035,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.799886,42.545288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.79998,42.547442,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,5.308393,45.88056,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,1.792493,44.156982,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.800271,42.54546,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.800098,42.547357,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.799937,42.547528,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.736034,45.206429,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.735345,45.203699,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,6.233213,46.324585,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.142103,45.113608,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.73503,45.202091,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.787184,41.023682,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.735073,45.202435,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.648561,44.929072,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,4.733639,45.201965,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,3.79987,42.544493,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,6.241817,46.306698,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/13/15,2.619377,44.894139,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/14/15,3.800033,42.5477,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/14/15,2.338386,42.282692,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/14/15,2.791802,41.112305,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/14/15,4.729635,45.209106,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/14/15,3.799372,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/14/15,5.308268,45.879604,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/14/15,4.734591,45.204494,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/14/15,3.799586,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,4.73566,45.204838,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,4.735073,45.204151,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,2.648443,44.863541,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,2.648112,44.864479,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,2.784441,41.031921,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,3.799928,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,2.146311,45.119757,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,2.336939,42.288311,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,4.734206,45.205009,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,3.8001,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,4.735115,45.205587,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,2.784441,41.031921,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,4.735815,45.204386,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,2.145835,45.119007,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,3.799991,42.547957,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,3.794327,42.548859,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,3.799586,42.545288,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,4.735495,45.205072,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,2.619174,44.893925,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/17/15,2.337196,42.289856,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,5.030322,46.822723,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,5.033798,46.81915,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.729424,45.20858,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.337411,42.287453,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.6554,44.924561,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.619259,44.894011,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.800258,42.547271,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.735939,45.202091,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.146246,45.119585,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.799986,42.544782,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.735495,45.204815,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.799911,42.544782,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.795869,42.546799,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.728483,45.20961,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.726807,45.217346,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,5.200073,45.525853,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.799891,42.54475,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.799894,42.547142,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,5.021179,46.830688,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.140714,45.122589,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.800039,42.544567,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.335996,42.285564,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.734813,45.203945,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.799634,42.545008,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.336725,42.284878,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.735516,45.203527,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.735426,45.204151,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.800125,42.544438,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,5.030322,46.81723,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.337488,42.282349,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.619216,44.893968,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,5.018078,46.891113,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.735345,45.204815,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.734625,45.201279,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.735651,45.198875,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.734539,45.201622,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.61934,44.893453,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.619072,44.893581,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.337488,42.282349,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.735403,45.202606,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.142022,45.113663,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.799699,42.545008,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.785561,41.012329,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.799512,42.544647,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.800119,42.54461,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.80009,42.547657,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.619291,44.89341,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,3.799862,42.54431,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.735555,45.200718,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,4.735212,45.204494,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,5.03318,46.818626,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.142044,45.099243,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.029889,46.813477,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619126,44.89371,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619226,44.893812,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619211,44.893538,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619345,44.893882,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/18/15,2.773468,41.001709,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735939,45.202778,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619002,44.893581,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735415,45.201576,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735255,45.204666,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735473,45.203699,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.734425,45.204901,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799555,42.546146,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799586,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800247,42.54461,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.200464,45.525681,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.79979,42.545523,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799757,42.545116,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735629,45.206085,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800157,42.547185,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.336896,42.287968,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800339,42.547357,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619088,44.893496,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,6.241943,46.307396,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,n/a,n/a,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800028,42.544438,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.336896,42.286079,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.015023,46.838196,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.200204,45.525381,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.032032,46.828217,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735403,45.204666,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799372,42.544258,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.02827,46.822723,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.017759,46.835449,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799757,42.544773,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.146521,45.11832,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.784441,41.026428,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.034057,46.818892,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800125,42.547872,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.144751,45.124466,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.146864,45.119007,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.14667,45.119694,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.146402,45.119757,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.029638,46.819977,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.145652,45.121067,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619002,44.893367,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800087,42.547657,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.033841,46.819107,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619169,44.893753,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735575,45.206898,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619254,44.893281,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735473,45.205416,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.734719,45.204666,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,6.241351,46.307911,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799523,42.54443,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619423,44.893324,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735388,45.206017,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.337052,42.285456,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.037595,46.9021,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,6.241836,46.310486,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.033693,46.82,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.784121,40.96875,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.734944,45.199562,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.334544,42.303223,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.142368,45.113265,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.337145,42.284752,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799806,42.544579,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.733832,45.19519,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.78403,40.986237,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.146574,45.119328,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.618916,44.893839,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619415,44.89341,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799916,42.547786,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619353,44.893796,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800028,42.544653,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.142215,45.099072,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.336939,42.287796,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.146692,45.119007,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799699,42.545094,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.736336,45.198532,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800082,42.547271,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.142111,45.098845,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799891,42.544922,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800082,42.547571,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800068,42.544601,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619088,44.893925,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.734789,45.204987,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.200368,45.525381,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.030937,46.816223,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800133,42.545523,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619131,44.893453,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.753944,41.213196,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.145835,45.117977,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.017576,46.81073,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619201,44.894011,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735061,45.205181,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735736,45.205587,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619498,44.894011,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.619131,44.893667,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.735431,45.204901,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.034175,46.849182,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.142325,45.113179,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,5.033499,46.819407,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.782384,41.018188,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.733576,45.202652,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.734408,45.205399,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,4.73503,45.207756,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.800122,42.547614,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.146494,45.118555,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.648112,44.92971,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.337031,42.284512,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.618954,44.893367,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.798698,42.544086,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,2.872728,42.018677,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/19/15,3.799928,42.545631,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,5.308286,45.880045,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.61934,44.893839,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.787638,40.998241,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,4.735254,45.204472,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.142443,45.11305,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799953,42.544524,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,4.735041,45.206383,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,4.735403,45.206726,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.146712,45.118492,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.799586,42.544945,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,3.800168,42.547614,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,4.735543,45.205009,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,2.142368,45.113222,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
8/20/15,5.01997,46.811737,unicef,cash,UNICEF Cash Transfer,cc,beneficiaries
