date,longitude,latitude,ip,type,category,tpm_type,informants
8/20/15,41.424042,2.689741,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.205009,4.73519,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,40.999197,2.78719,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,45.120186,2.146482,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/20/15,46.818775,5.033421,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,42.544945,3.799672,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.099266,2.14221,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.865852,2.647832,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.121067,2.145426,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,40.998043,2.787559,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.925591,2.655743,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,40.998081,2.787469,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.098803,2.142572,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,46.819702,5.027016,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.09906,2.142615,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.204494,4.734836,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.863798,2.648647,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,42.544086,3.799201,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.928987,2.648529,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,46.819702,5.020449,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,42.543915,3.799029,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.119413,2.146246,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.863669,2.648614,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,46.200439,2.931338,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.929072,2.648486,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.120014,2.147775,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.099586,2.142087,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.929158,2.648558,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.113222,2.142368,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.893753,2.619174,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.310791,1.748569,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,42.548086,3.800108,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.119156,2.146246,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.879776,5.308436,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.203808,4.735586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.879519,5.308065,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,46.297119,6.234259,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.203871,4.735473,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.119225,2.146061,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,44.929459,2.648515,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,46.294373,6.23699,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.879132,5.30814,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.52565,5.200124,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,46.338318,6.242769,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,42.544953,3.800028,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.880076,5.308407,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,46.819376,5.034111,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.880463,5.308535,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,40.998327,2.787932,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.113523,2.142014,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/24/15,45.203808,4.735403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.121284,2.146015,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,46.316345,6.240038,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.118835,2.146841,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.545116,3.799928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.547528,3.800451,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.54461,3.799819,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.54431,3.799851,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.544481,3.799937,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.544836,3.799763,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.544601,3.799757,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.544836,3.79972,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.559021,3.79282,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.54461,3.79983,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.285564,2.337068,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,44.863106,2.647878,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.544739,3.799873,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.880076,5.308332,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,41.026428,2.785127,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,44.893496,2.619495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,44.894139,2.61942,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.119156,2.146053,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.544836,3.799784,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.200718,4.735489,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.09876,2.142743,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.287624,2.337025,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.525724,5.200276,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.544567,3.800462,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.121628,2.144986,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,44.893538,2.619123,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,46.832703,5.019628,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.119156,2.146139,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.20295,4.735617,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.20295,4.734976,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.880076,5.308439,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,41.029175,2.785127,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.517307,3.812518,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.119328,2.146397,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.202435,4.735831,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,46.307599,6.241967,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.204815,4.735537,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.547657,3.79998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.547657,3.800365,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.206726,4.735575,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,41.031921,2.785127,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,44.893367,2.618991,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.119499,2.145946,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,46.818626,5.034506,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.113222,2.142325,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.202652,4.735093,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,44.391724,1.790114,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,42.547829,3.800076,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.525736,5.200615,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/25/15,45.12141,2.146155,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.880162,5.308407,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.205072,4.735543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,42.548,3.800079,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.893753,2.61912,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,46.818721,5.034268,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.893324,2.619206,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.117165,2.146358,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.893624,2.619495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.205931,4.735302,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.201965,4.733981,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,42.54443,3.799158,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.893281,2.619034,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.525639,5.20034,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.387695,1.734842,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.204729,4.735366,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,46.818689,5.03325,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,46.818604,5.02998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.525681,5.200212,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,42.545631,3.800442,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.15596,2.184011,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,42.545008,3.799613,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.893667,2.618906,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.525564,5.200188,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,42.530331,3.795331,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.894096,2.619166,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.202606,4.735244,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.924094,2.655559,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.929201,2.648486,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,42.545116,3.798515,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.118984,2.146568,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.525596,5.200234,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.863626,2.648647,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,42.545008,3.79987,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.52551,5.200223,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,42.28244,2.33802,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.119911,2.147044,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.908356,2.616834,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,46.306795,6.242113,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,44.893925,2.619077,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/26/15,45.205868,4.735147,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,42.149414,2.904639,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,44.893667,2.619034,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,42.286423,2.337025,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,42.547786,3.800376,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,44.893538,2.619206,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.203465,4.735703,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,42.548,3.799862,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,42.545288,3.800228,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.207756,4.735232,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.119694,2.146155,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,42.544567,3.800194,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,44.924953,2.655902,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,42.290028,2.336939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,41.029175,2.781012,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.19812,4.730662,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.11142,2.148994,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,44.924781,2.655849,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.879776,5.308225,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,42.545677,3.79994,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.153949,2.185199,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,44.893453,2.619206,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,41.431721,2.689964,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,40.982483,2.789928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,41.435463,2.6911,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.203356,4.73519,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,44.89341,2.619034,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,44.893324,2.619206,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.880291,5.308396,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,44.893839,2.619538,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.205502,4.735388,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,41.026428,2.782384,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,46.813477,5.034175,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.526852,5.200145,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,44.893882,2.61912,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,46.330078,6.247547,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.207069,4.735575,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,42.544825,3.800065,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/27/15,45.526239,5.200247,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.287281,2.337239,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.297729,2.333263,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.350281,2.320959,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,41.005463,2.784875,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,40.990723,2.783069,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.282005,2.336831,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,45.524689,5.20045,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.286314,2.336881,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.2845,2.33611,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.544739,3.799983,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,41.037415,2.78787,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,41.15625,2.779915,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.284752,2.337145,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.288483,2.337111,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,42.284065,2.337271,UNICEF,,Cash Transfers,CC,Beneficiary Interview
9/3/15,45.475548,4.213605,UNICEF,,Cash Transfers,CC,Beneficiary Interview
